# %ECSV 1.0
# ---
# datatype:
# - {name: ID, datatype: int64}
# - {name: I17ID, datatype: int64}
# - {name: RAdeg, unit: deg, datatype: float64}
# - {name: DEdeg, unit: deg, datatype: float64}
# - {name: z, datatype: float64}
# - {name: e_z, datatype: float64}
# - {name: Conf, datatype: int64}
# - {name: EW0, unit: Angstrom, datatype: float64}
# - {name: e_EW0, unit: Angstrom, datatype: float64}
# - {name: MUV, unit: mag, datatype: float64}
# - {name: e_MUV, unit: mag, datatype: float64}
# - {name: logLLya, unit: dex(erg / s), datatype: float64}
# - {name: e_logLLya, unit: dex(erg / s), datatype: float64}
# - {name: Peaksep, unit: km / s, datatype: float64}
# - {name: e_Peaksep, unit: km / s, datatype: float64}
# - {name: FWHM, unit: km / s, datatype: float64}
# - {name: e_FWHM, unit: km / s, datatype: float64}
# - {name: Asym, datatype: float64}
# - {name: e_Asym, datatype: float64}
# - {name: Re, unit: kpc, datatype: float64}
# - {name: e_Re, unit: kpc, datatype: float64}
# - {name: axisratio, datatype: float64}
# - {name: e_axisratio, datatype: float64}
# - {name: f_esc_Lya, datatype: float64}
# - {name: e_f_esc_Lya, datatype: float64}
# - {name: logLLya_int, unit: dex(erg / s), datatype: float64}
# - {name: e_logLLya_int, unit: dex(erg / s), datatype: float64}
# - {name: logN_ion, unit: dex(1 / s), datatype: float64}
# - {name: e_logN_ion, unit: dex(1 / s), datatype: float64}
# - {name: logL1200, unit: dex(erg / (Angstrom s)), datatype: float64}
# - {name: e_logL1200, unit: dex(erg / (Angstrom s)), datatype: float64}
# meta: !!omap
# - __serialized_columns__:
#     DEdeg:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id001 !astropy.units.Unit {unit: deg}
#       value: !astropy.table.SerializedColumn {name: DEdeg}
#     EW0:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id002 !astropy.units.Unit {unit: Angstrom}
#       value: !astropy.table.SerializedColumn {name: EW0}
#     FWHM:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: FWHM}
#     MUV:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id003 !astropy.units.Unit {unit: mag}
#       value: !astropy.table.SerializedColumn {name: MUV}
#     Peaksep:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: Peaksep}
#     RAdeg:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: RAdeg}
#     Re:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id004 !astropy.units.Unit {unit: kpc}
#       value: !astropy.table.SerializedColumn {name: Re}
#     e_EW0:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id002
#       value: !astropy.table.SerializedColumn {name: e_EW0}
#     e_FWHM:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: e_FWHM}
#     e_MUV:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id003
#       value: !astropy.table.SerializedColumn {name: e_MUV}
#     e_Peaksep:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: e_Peaksep}
#     e_Re:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id004
#       value: !astropy.table.SerializedColumn {name: e_Re}
#     e_logL1200:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / (Angstrom s))}
#       value: !astropy.table.SerializedColumn {name: e_logL1200}
#     e_logLLya:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: e_logLLya}
#     e_logLLya_int:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: e_logLLya_int}
#     e_logN_ion:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(1 / s)}
#       value: !astropy.table.SerializedColumn {name: e_logN_ion}
#     logL1200:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / (Angstrom s))}
#       value: !astropy.table.SerializedColumn {name: logL1200}
#     logLLya:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: logLLya}
#     logLLya_int:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: logLLya_int}
#     logN_ion:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(1 / s)}
#       value: !astropy.table.SerializedColumn {name: logN_ion}
# schema: astropy-2.0
ID I17ID RAdeg DEdeg z e_z Conf EW0 e_EW0 MUV e_MUV logLLya e_logLLya Peaksep e_Peaksep FWHM e_FWHM Asym e_Asym Re e_Re axisratio e_axisratio f_esc_Lya e_f_esc_Lya logLLya_int e_logLLya_int logN_ion e_logN_ion logL1200 e_logL1200
9753724 3521 53.19458 -27.78305 4.8702 0.0142 2 181.83 0.0 -16.27 0.0 41.71 0.79 0.0 0.0 133.11 64.46 0.04 0.13 1.0 0.0 1.0 0.0 0.873 0.0 41.769 0.343 52.693 0.149 39.45 0.344
9763725 0 53.18863 -27.77712 4.868 0.0087 2 766.85 0.0 -16.824 0.0 42.56 0.37 0.0 0.0 358.54 53.02 0.02 0.29 1.0 0.0 1.0 0.0 1.0 0.0 42.56 0.161 53.484 0.07 39.675 0.161
9773726 7245 53.18325 -27.77892 4.8752 0.0008 2 145.78 7.79 -19.712 0.054 42.99 0.04 150.23 20.47 63.6 143.87 0.33 0.08 11.63 3.07 1.0 0.0 0.7 0.037 43.145 0.029 54.069 0.013 40.826 0.029
9783727 0 53.15905 -27.80958 4.8735 0.0059 2 65.12 0.0 -16.699 0.0 41.44 1.34 0.0 0.0 82.66 73.34 -0.09 0.15 1.0 0.0 1.0 0.0 0.313 0.0 41.944 0.582 52.868 0.253 39.626 0.582
9793728 7183 53.14607 -27.78541 4.8742 0.0056 3 82.52 14.47 -18.726 0.163 42.35 0.2 0.0 0.0 297.44 22.24 0.18 0.03 2.14 0.36 0.75 0.14 0.396 0.069 42.752 0.115 53.676 0.05 40.433 0.116
9803729 1737 53.13766 -27.78126 4.8737 0.0056 3 32.96 3.9 -19.905 0.072 42.42 0.23 0.0 0.0 296.71 32.52 0.2 0.04 6.82 0.52 0.33 0.03 0.158 0.019 43.221 0.113 54.145 0.049 40.902 0.112
9813730 2191 53.16605 -27.81678 4.884 0.0099 2 29.14 5.93 -19.099 0.131 42.05 0.38 0.0 0.0 309.8 85.72 0.11 0.11 6.74 1.21 0.24 0.05 0.14 0.028 42.904 0.186 53.828 0.081 40.586 0.187
9833735 2733 53.13954 -27.77814 4.8896 0.0033 3 687.62 0.0 -16.484 0.0 42.37 0.22 0.0 0.0 167.5 14.2 0.17 0.05 1.96 0.43 0.3 0.0 1.0 0.0 42.37 0.096 53.294 0.042 39.533 0.096
9843736 6533 53.17271 -27.77705 4.8847 0.0336 2 2726.56 0.0 -16.539 0.0 42.99 0.04 0.0 0.0 371.72 145.63 0.92 10.36 1.0 0.0 1.0 0.0 1.0 0.0 42.99 0.017 53.914 0.007 39.554 0.017
9853737 0 53.14458 -27.80465 4.8966 0.0078 1 70.97 0.0 -16.532 0.0 41.41 1.58 0.0 0.0 216.63 104.04 0.23 0.36 1.0 0.0 1.0 0.0 0.341 0.0 41.877 0.687 52.801 0.299 39.559 0.686
9903746 5281 53.18044 -27.77679 4.9196 0.0131 2 2942.44 0.0 -16.474 0.0 43.0 0.04 0.0 0.0 191.0 41.23 0.04 0.08 1.85 0.66 1.0 0.0 1.0 0.0 43.0 0.017 53.924 0.007 39.531 0.017
9913747 7205 53.16295 -27.76021 4.9181 0.0049 2 58.09 16.46 -18.275 0.214 42.02 0.47 0.0 0.0 244.24 51.41 0.23 0.06 1.0 0.0 1.0 0.0 0.279 0.079 42.574 0.238 53.498 0.103 40.256 0.238
9923748 4323 53.16381 -27.75793 4.9201 0.0053 2 111.16 0.0 -16.855 0.0 41.73 0.8 0.0 0.0 155.39 57.43 0.12 0.1 1.0 0.0 1.0 0.0 0.534 0.0 42.002 0.348 52.926 0.151 39.684 0.347
9943750 2071 53.14613 -27.77776 4.9326 0.0008 2 88.77 15.93 -19.082 0.146 42.52 0.27 263.23 21.29 14.7 601.96 -0.08 0.27 2.88 0.39 0.37 0.11 0.426 0.076 42.891 0.14 53.815 0.061 40.572 0.141
9953751 1478 53.15321 -27.76613 4.9267 0.0048 3 38.67 5.38 -20.11 0.126 42.57 0.17 0.0 0.0 255.63 20.41 0.26 0.02 6.3 0.72 0.28 0.04 0.186 0.026 43.3 0.096 54.224 0.042 40.983 0.095
9983754 0 53.15108 -27.76623 4.9302 0.0043 2 37.03 0.0 -18.139 0.0 41.77 0.67 0.0 0.0 141.0 72.91 0.19 0.14 1.0 0.0 1.0 0.0 0.178 0.0 42.52 0.291 53.444 0.126 40.201 0.291
9993755 3946 53.17794 -27.77705 4.9335 0.0009 2 572.11 113.47 -18.389 0.213 43.06 0.04 318.11 41.09 181.02 44.58 0.16 0.07 0.68 0.61 1.0 0.0 1.0 0.0 43.06 0.017 53.984 0.007 40.303 0.088
10003756 7345 53.16235 -27.76389 4.9357 0.0033 2 215.99 0.0 -16.216 0.0 41.76 0.66 0.0 0.0 130.44 39.04 0.14 0.1 1.0 0.0 1.0 0.0 1.0 0.0 41.76 0.287 52.684 0.125 39.426 0.286
10023759 4120 53.14785 -27.79869 4.9391 0.0018 2 111.27 0.0 -17.161 0.0 41.85 0.44 0.0 0.0 61.74 61.29 0.3 0.08 1.0 0.0 1.0 0.0 0.534 0.0 42.122 0.191 53.046 0.083 39.804 0.191
10033760 6491 53.15058 -27.78588 4.9397 0.0021 1 71.36 0.0 -16.764 0.0 41.5 0.89 0.0 0.0 61.93 93.33 -0.19 0.16 1.0 0.0 1.0 0.0 0.343 0.0 41.965 0.386 52.889 0.168 39.647 0.386
10043761 6433 53.16092 -27.80344 4.9406 0.0008 3 83.29 20.78 -18.422 0.235 42.23 0.28 238.51 31.36 146.54 20.35 0.2 0.03 2.3 0.69 1.0 0.0 0.4 0.1 42.628 0.163 53.552 0.071 40.309 0.163
10063763 7223 53.1384 -27.77721 4.9397 0.001 3 168.29 36.24 -18.291 0.214 42.48 0.19 527.82 35.89 244.3 19.53 0.21 0.03 1.65 0.25 0.12 0.33 0.808 0.174 42.573 0.125 53.497 0.054 40.254 0.125
10093767 2307 53.18333 -27.79594 4.9466 0.0031 3 160.58 29.99 -18.42 0.181 42.52 0.19 0.0 0.0 156.53 10.54 0.16 0.02 2.01 0.32 0.53 0.13 0.771 0.144 42.633 0.116 53.557 0.05 40.314 0.116
10113769 2296 53.16833 -27.80413 4.947 0.0037 3 41.95 6.81 -19.5 0.059 42.37 0.35 0.0 0.0 190.32 21.06 0.25 0.03 5.52 5.09 0.65 0.17 0.201 0.033 43.067 0.168 53.991 0.073 40.747 0.168
10133771 4412 53.17692 -27.77505 4.9747 0.005 2 8.02 4.08 -19.28 0.064 41.56 1.16 0.0 0.0 103.41 50.35 0.09 0.11 1.0 0.0 1.0 0.0 0.038 0.02 42.98 0.553 53.904 0.241 40.656 0.55
10143772 0 53.17413 -27.7796 4.973 0.0062 1 96.36 0.0 -16.556 0.0 41.55 1.33 0.0 0.0 248.75 96.32 0.13 0.33 1.0 0.0 1.0 0.0 0.463 0.0 41.884 0.578 52.808 0.251 39.566 0.578
10223798 0 53.17064 -27.77582 5.001 0.0038 1 127.19 0.0 -16.708 0.0 41.73 0.93 0.0 0.0 153.56 63.34 0.1 0.23 1.0 0.0 1.0 0.0 0.611 0.0 41.944 0.404 52.868 0.175 39.626 0.403
10333817 5362 53.1301 -27.78921 5.0283 0.0023 1 179.56 0.0 -16.66 0.0 41.86 0.9 0.0 0.0 90.15 64.67 0.29 0.07 1.0 0.0 1.0 0.0 0.862 0.0 41.924 0.391 52.848 0.17 39.606 0.391
10343818 2302 53.18045 -27.77059 5.0298 0.0039 2 459.95 0.0 -16.296 0.0 42.12 0.69 0.0 0.0 179.05 40.64 0.2 0.06 1.33 0.35 1.0 0.0 1.0 0.0 42.12 0.3 53.044 0.13 39.457 0.3
10353819 2481 53.14983 -27.81066 5.0284 0.0044 2 32.43 7.88 -19.018 0.1 42.06 0.52 0.0 0.0 207.27 50.92 0.22 0.07 4.06 0.44 0.35 0.07 0.156 0.038 42.867 0.249 53.791 0.108 40.549 0.249
10363820 7125 53.12809 -27.7898 5.0244 0.0069 1 2.3 0.91 -21.477 0.009 41.89 0.91 0.0 0.0 330.79 76.28 0.27 0.11 97.64 216.38 0.21 0.03 0.011 0.004 43.849 0.425 54.773 0.185 41.528 0.431
10373821 0 53.1846 -27.79887 5.0251 0.0153 1 17.08 10.84 -19.114 0.023 41.82 1.46 0.0 0.0 547.04 228.98 0.25 0.26 8.46 1.54 0.37 0.08 0.082 0.052 42.906 0.691 53.83 0.301 40.588 0.691
10383822 2350 53.15634 -27.80958 5.046 0.0039 3 217.18 48.79 -18.163 0.221 42.54 0.21 0.0 0.0 197.9 11.2 0.22 0.02 2.1 0.28 0.49 0.11 1.0 0.0 42.54 0.091 53.464 0.04 40.203 0.134
10403824 2873 53.17249 -27.76426 5.047 0.0049 3 68.44 21.55 -18.384 0.281 42.13 0.41 0.0 0.0 243.82 26.73 0.16 0.04 1.94 0.43 1.0 0.0 0.329 0.103 42.613 0.224 53.537 0.097 40.295 0.225
10413825 6435 53.15716 -27.81392 5.0459 0.0054 2 892.46 0.0 -16.2 0.0 42.37 0.37 0.0 0.0 279.71 49.62 0.29 0.06 1.0 0.0 1.0 0.0 1.0 0.0 42.37 0.161 53.294 0.07 39.419 0.161
10423826 3093 53.13966 -27.79641 5.0505 0.0585 3 42.13 12.01 -18.508 0.169 41.97 0.55 0.0 0.0 99.34 24.17 0.01 0.07 1.87 0.59 0.57 0.25 0.202 0.058 42.665 0.269 53.589 0.117 40.345 0.269
10443828 0 53.16067 -27.79885 5.0454 0.0054 1 97.67 0.0 -16.597 0.0 41.57 0.93 0.0 0.0 203.08 102.07 0.23 0.15 1.0 0.0 1.0 0.0 0.469 0.0 41.899 0.404 52.823 0.175 39.58 0.404
10453829 0 53.16075 -27.7973 5.0441 0.0077 1 35.13 16.11 -18.24 0.165 41.78 1.0 0.0 0.0 385.91 113.19 0.32 0.07 4.21 1.02 0.26 0.15 0.169 0.077 42.552 0.477 53.476 0.207 40.234 0.478
10473832 0 53.16592 -27.75927 5.0493 0.0455 1 60.09 0.0 -16.363 0.0 41.27 2.39 0.0 0.0 124.61 70.87 -0.01 0.15 1.0 0.0 1.0 0.0 0.288 0.0 41.811 1.037 52.735 0.451 39.491 1.038
10483833 7299 53.17176 -27.77691 5.0517 0.0043 2 26.07 16.1 -18.255 0.194 41.66 1.36 0.0 0.0 158.31 60.02 0.1 10.0 4.29 0.87 0.2 0.0 0.125 0.077 42.563 0.648 53.487 0.282 40.244 0.648
10503835 2964 53.14943 -27.80972 5.0543 0.0061 2 54.98 24.18 -18.156 0.248 41.95 0.86 0.0 0.0 258.25 69.89 0.1 10.0 0.84 0.38 1.0 0.0 0.264 0.116 42.528 0.42 53.452 0.182 40.21 0.419
10553843 6534 53.13874 -27.7821 5.069 0.0031 2 102.16 0.0 -17.317 0.0 41.88 0.66 0.0 0.0 83.86 43.35 0.13 0.09 0.73 0.82 1.0 0.0 0.49 0.0 42.19 0.287 53.114 0.125 39.871 0.287
10573845 3937 53.17063 -27.81349 5.0673 0.0057 2 245.44 0.0 -16.551 0.0 41.95 0.61 0.0 0.0 208.48 63.34 0.15 0.35 1.29 0.52 1.0 0.0 1.0 0.0 41.95 0.265 52.874 0.115 39.56 0.265
10603852 3138 53.13517 -27.79509 5.0824 0.003 3 466.58 0.0 -16.652 0.0 42.27 0.4 0.0 0.0 135.49 20.25 0.15 0.04 2.32 0.7 0.54 0.19 1.0 0.0 42.27 0.174 53.194 0.076 39.601 0.174
10793881 0 53.14309 -27.80013 5.1244 0.0115 1 33.78 0.0 -16.691 0.0 41.15 3.05 0.0 0.0 195.12 119.44 0.11 0.2 1.0 0.0 1.0 0.0 0.162 0.0 41.94 1.326 52.864 0.576 39.621 1.325
10803882 6405 53.13088 -27.78203 5.1287 0.0066 2 130.6 0.0 -16.83 0.0 41.79 0.74 0.0 0.0 153.07 56.85 -0.1 0.11 1.0 0.0 1.0 0.0 0.627 0.0 41.993 0.321 52.917 0.139 39.674 0.321
10823884 6444 53.14826 -27.77638 5.1287 0.0127 2 70.03 0.0 -17.016 0.0 41.59 1.14 0.0 0.0 235.21 73.07 0.08 0.13 1.0 0.0 1.0 0.0 0.336 0.0 42.064 0.495 52.988 0.215 39.745 0.495
10863889 6520 53.16199 -27.76591 5.1319 0.3247 2 183.16 0.0 -16.157 0.0 41.67 0.91 0.0 0.0 134.43 53.97 -0.0 0.11 1.0 0.0 1.0 0.0 0.879 0.0 41.726 0.395 52.65 0.172 39.407 0.395
10883891 0 53.15018 -27.78309 5.1325 0.0079 1 74.33 0.0 -16.568 0.0 41.44 1.56 0.0 0.0 165.47 65.03 -0.09 0.14 1.0 0.0 1.0 0.0 0.357 0.0 41.887 0.678 52.811 0.295 39.569 0.677
10923895 3090 53.15488 -27.76247 5.1357 0.0008 2 49.17 13.73 -18.442 0.19 42.01 0.5 134.7 32.51 104.02 134.34 0.42 0.09 1.0 0.0 1.0 0.0 0.236 0.066 42.637 0.249 53.561 0.108 40.318 0.249
10953899 6431 53.17751 -27.78278 5.1423 0.0056 1 590.91 0.0 -16.673 0.0 42.38 0.16 0.0 0.0 126.38 94.65 -0.16 0.19 1.0 0.0 1.0 0.0 1.0 0.0 42.38 0.069 53.304 0.03 39.608 0.069
10963900 7319 53.18612 -27.78706 5.1399 0.0047 2 164.4 0.0 -16.732 0.0 41.85 1.26 0.0 0.0 223.45 61.73 0.26 0.07 1.14 0.64 1.0 0.0 0.789 0.0 41.953 0.547 52.877 0.238 39.634 0.547
10973901 6477 53.17876 -27.79395 5.1409 0.0048 2 143.62 0.0 -16.385 0.0 41.65 1.5 0.0 0.0 238.29 76.45 0.33 0.12 1.0 0.0 1.0 0.0 0.689 0.0 41.812 0.651 52.736 0.283 39.493 0.651
10983902 6507 53.17981 -27.79419 5.1438 0.0025 2 245.68 0.0 -16.491 0.0 41.93 0.93 0.0 0.0 95.54 51.81 0.25 0.08 1.0 0.0 1.0 0.0 1.0 0.0 41.93 0.404 52.854 0.175 39.54 0.403
10993903 4998 53.16701 -27.79495 5.1481 0.0027 2 141.15 0.0 -16.595 0.0 41.73 1.23 0.0 0.0 79.0 49.16 0.17 0.1 1.0 0.0 1.0 0.0 0.678 0.0 41.899 0.534 52.823 0.232 39.58 0.535
11003904 4978 53.14058 -27.79856 5.1499 0.0037 2 274.11 0.0 -16.685 0.0 42.05 0.66 0.0 0.0 147.04 48.11 -0.15 0.13 1.0 0.0 1.0 0.0 1.0 0.0 42.05 0.287 52.974 0.125 39.612 0.287
11013905 0 53.14927 -27.80779 5.1498 0.012 2 45.26 26.21 -17.825 0.347 41.73 1.11 0.0 0.0 218.25 102.1 0.31 0.31 1.0 0.0 1.0 0.0 0.217 0.126 42.394 0.543 53.318 0.236 40.074 0.544
11213931 0 53.14703 -27.80772 5.2404 0.0026 1 49.65 0.0 -16.529 0.0 41.25 3.21 0.0 0.0 38.5 164.19 -0.22 0.17 1.0 0.0 1.0 0.0 0.238 0.0 41.873 1.395 52.797 0.606 39.554 1.395
11383961 2069 53.15102 -27.78285 5.2632 0.0206 2 41.84 11.36 -19.334 0.197 42.3 0.46 0.0 0.0 260.76 51.66 -0.03 0.08 1.01 0.14 0.83 0.22 0.201 0.055 42.997 0.232 53.921 0.101 40.678 0.232
11403963 2449 53.16467 -27.76955 5.269 0.0043 2 49.08 20.7 -18.695 0.294 42.11 0.74 0.0 0.0 191.35 45.47 0.21 0.07 1.0 0.0 1.0 0.0 0.236 0.099 42.737 0.37 53.661 0.161 40.419 0.37
11443968 3235 53.14193 -27.79768 5.2765 0.0057 1 47.63 18.78 -18.618 0.271 42.07 0.7 0.0 0.0 241.49 67.47 0.19 0.08 5.89 1.43 0.41 0.13 0.229 0.09 42.71 0.349 53.634 0.152 40.392 0.349
11463971 2103 53.14565 -27.78819 5.285 0.0014 1 30.44 6.55 -19.617 0.086 42.27 0.46 363.82 96.09 371.32 430.86 -0.05 0.4 6.07 0.59 0.21 0.04 0.146 0.031 43.106 0.22 54.03 0.096 40.787 0.22
11473972 0 53.1609 -27.81856 5.2943 0.0009 2 43.35 14.22 -18.74 0.206 42.08 0.61 163.46 43.76 60.26 581.35 0.33 0.2 1.0 0.0 1.0 0.0 0.208 0.068 42.762 0.301 53.686 0.131 40.443 0.301
11493975 7387 53.14743 -27.79618 5.3142 0.001 2 10.8 2.48 -20.292 0.05 42.09 0.52 384.8 45.47 207.51 245.39 -0.41 0.12 1.0 0.0 1.0 0.0 0.052 0.012 43.374 0.247 54.298 0.107 41.057 0.247
11503976 6501 53.14728 -27.807 5.3128 0.0034 2 104.09 0.0 -16.993 0.0 41.76 0.95 0.0 0.0 114.31 39.04 0.15 0.08 1.0 0.0 1.0 0.0 0.5 0.0 42.061 0.413 52.985 0.179 39.743 0.412
11533979 6455 53.16597 -27.79315 5.3195 0.0425 1 126.97 0.0 -16.497 0.0 41.64 1.16 0.0 0.0 179.68 87.92 -0.02 0.16 1.0 0.0 1.0 0.0 0.609 0.0 41.855 0.504 52.779 0.219 39.536 0.504
11563982 7129 53.15581 -27.76663 5.3506 0.0093 2 18.99 6.46 -19.616 0.083 42.07 0.76 0.0 0.0 272.51 80.55 0.21 0.12 1.56 0.35 1.0 0.0 0.091 0.031 43.111 0.362 54.035 0.157 40.791 0.362
11573983 2757 53.12641 -27.79192 5.3774 0.0045 3 141.31 41.32 -18.47 0.163 42.48 0.58 0.0 0.0 206.5 37.51 0.18 0.05 1.38 0.3 0.13 0.63 0.678 0.198 42.649 0.282 53.573 0.122 40.33 0.282
11583984 7385 53.17278 -27.77326 5.3759 0.0366 1 163.84 0.0 -16.572 0.0 41.79 1.88 0.0 0.0 365.5 173.14 0.32 0.1 1.0 0.0 1.0 0.0 0.786 0.0 41.895 0.816 52.819 0.355 39.576 0.816
11593985 5398 53.12805 -27.7914 5.3749 0.0116 1 37.97 31.92 -18.23 0.24 41.81 1.87 0.0 0.0 268.25 143.99 0.18 0.33 1.0 0.0 1.0 0.0 0.182 0.153 42.55 0.89 53.474 0.387 40.231 0.889
11613987 0 53.18074 -27.77641 5.3832 0.003 1 9.21 0.0 -19.403 0.0 41.67 1.93 0.0 0.0 129.03 79.5 0.1 10.0 1.0 0.0 1.0 0.0 0.044 0.0 43.027 0.837 53.951 0.364 40.706 0.838
12124081 6462 53.16404 -27.79964 5.4443 0.0082 3 96.11 84.37 -20.039 0.94 42.94 0.24 0.0 0.0 404.54 32.84 0.21 0.03 2.72 0.23 0.52 0.07 0.461 0.405 43.276 0.396 54.2 0.172 40.957 0.396
12134082 6380 53.16262 -27.79549 5.4475 0.0188 1 162.55 0.0 -16.298 0.0 41.67 1.79 0.0 0.0 231.64 83.39 -0.05 0.13 1.0 0.0 1.0 0.0 0.78 0.0 41.778 0.777 52.702 0.338 39.459 0.777
12194088 7001 53.13854 -27.79016 5.4796 0.001 3 155.23 8.6 -20.57 0.04 43.36 0.1 470.93 16.86 264.1 8.32 0.22 0.01 23.49 2.7 0.23 0.02 0.745 0.041 43.488 0.05 54.412 0.022 41.169 0.05
12214091 7353 53.12703 -27.78876 5.4814 0.0068 2 621.02 0.0 -16.953 0.0 42.52 0.34 0.0 0.0 204.07 51.63 0.11 0.09 1.0 0.0 1.0 0.0 1.0 0.0 42.52 0.148 53.444 0.064 39.727 0.148
12224092 7285 53.12815 -27.78761 5.4829 0.0037 2 100.56 37.58 -18.241 0.221 42.24 0.72 0.0 0.0 152.61 49.44 0.23 0.07 1.0 0.0 1.0 0.0 0.483 0.18 42.556 0.352 53.48 0.153 40.238 0.352
12264100 0 53.17934 -27.7981 5.499 0.003 1 54.42 44.82 -17.473 0.675 41.67 1.23 0.0 0.0 91.83 79.43 0.25 0.13 1.0 0.0 1.0 0.0 0.261 0.215 42.253 0.644 53.177 0.28 39.934 0.643
12314109 7313 53.14017 -27.78701 5.5223 0.0031 2 395.93 0.0 -16.606 0.0 42.18 0.69 0.0 0.0 131.68 48.92 0.29 0.06 1.0 0.0 1.0 0.0 1.0 0.0 42.18 0.3 53.104 0.13 39.582 0.3
12334111 0 53.14664 -27.78613 5.5212 0.0094 2 742.43 0.0 -16.648 0.0 42.47 0.4 0.0 0.0 361.56 79.31 0.16 0.08 3.3 0.39 0.85 0.1 1.0 0.0 42.47 0.174 53.394 0.076 39.599 0.174
12404124 6513 53.14184 -27.77285 5.5444 0.0011 1 89.26 0.0 -17.696 0.0 41.97 1.33 503.85 36.18 219.99 44.09 0.14 0.06 1.0 0.0 1.0 0.0 0.428 0.0 42.339 0.577 53.263 0.251 40.019 0.578
12414125 7225 53.16164 -27.76309 5.5573 0.003 2 100.66 26.17 -18.533 0.139 42.36 0.52 0.0 0.0 126.45 27.0 0.16 0.07 1.0 0.0 1.0 0.0 0.483 0.126 42.676 0.253 53.6 0.11 40.357 0.253
12434127 0 53.14717 -27.79308 5.5617 0.0086 2 365.73 221.27 -17.242 0.619 42.4 0.44 0.0 0.0 302.73 117.79 0.21 0.13 1.0 0.0 1.0 0.0 1.0 0.0 42.4 0.191 53.324 0.083 39.837 0.325
12454129 0 53.15675 -27.80913 5.5851 0.0042 2 57.08 9.23 -19.589 0.107 42.53 0.29 0.0 0.0 190.92 21.09 0.21 0.04 4.69 0.6 0.59 0.09 0.274 0.044 43.092 0.144 54.016 0.063 40.774 0.144
12474131 6083 53.18339 -27.79654 5.6105 0.0033 2 108.48 0.0 -17.071 0.0 41.81 0.99 0.0 0.0 109.64 42.52 0.18 0.09 0.91 0.58 1.0 0.0 0.521 0.0 42.093 0.43 53.017 0.187 39.775 0.43
12484132 3238 53.17556 -27.7958 5.6155 0.0036 3 83.19 0.0 -19.001 0.0 42.46 0.34 0.0 0.0 163.75 15.73 0.1 10.0 0.92 0.5 1.0 0.0 0.399 0.0 42.859 0.148 53.783 0.064 40.54 0.148
12534137 4894 53.17867 -27.76925 5.6188 0.0058 2 168.94 0.0 -17.354 0.0 42.11 0.7 0.0 0.0 271.19 52.43 0.28 0.05 3.07 0.86 1.0 0.0 0.811 0.0 42.201 0.304 53.125 0.132 39.882 0.304
12564141 2502 53.15803 -27.81793 5.6424 0.0009 3 65.01 9.68 -19.616 0.076 42.6 0.3 208.38 29.65 65.81 332.07 0.34 0.17 3.64 0.67 0.45 0.13 0.312 0.046 43.106 0.145 54.03 0.063 40.787 0.145
12574142 7093 53.17329 -27.80292 5.6352 0.0038 2 130.46 0.0 -16.712 0.0 41.74 1.41 0.0 0.0 168.96 31.67 0.25 0.04 1.0 0.0 1.0 0.0 0.626 0.0 41.943 0.613 52.867 0.267 39.625 0.611
12634150 6333 53.15699 -27.78713 5.6925 0.0009 1 179.44 0.0 -16.547 0.0 41.82 1.11 169.6 26.63 41.64 198.38 0.26 0.19 1.0 0.0 1.0 0.0 0.861 0.0 41.885 0.482 52.809 0.21 39.566 0.482
