  2511955 7133  53,14691 -27,79018 3,3615   0,0010 3   85,04   8,91 -18,926 0,086 42,44  0,16  773,78    6,89900000e+01 367,73    29,87  0,17  0,03   5,15   0,72 0,19 0,07
  2521956 5439  53,14814 -27,78332 3,3631   0,0027 2   53,95  20,13 -17,599 0,325 41,71  0,51    0,00    0,00000000e+00 186,46    48,70  0,35  0,03   1,00   0,00 1,00 0,00
  2601998    0  53,13906 -27,79802 3,3706   0,0030 1  102,22   0,00 -16,145 0,000 41,41  1,03    0,00    0,00000000e+00 191,38   112,28  0,33  0,08   1,00   0,00 1,00 0,00
  2611999 3520  53,17822 -27,77791 3,3791   0,0031 2  150,67  61,75 -17,146 0,415 41,98  0,32    0,00    0,00000000e+00 204,11    44,87  0,04  0,08   1,00   0,00 1,00 0,00
  2692031 1817  53,15610 -27,78978 3,4132   0,0029 3  100,33  11,99 -18,935 0,117 42,52  0,12    0,00    0,00000000e+00 203,42    11,24  0,16  0,01   3,36   0,19 0,27 0,05
  2702032 6375  53,14317 -27,78797 3,4105   0,0683 3 1041,86   0,00 -16,425 0,000 42,53  0,20    0,00    0,00000000e+00 460,90    83,34  0,04  0,07   1,00   0,00 1,00 0,00
  2712033 6442  53,13224 -27,78917 3,4119   0,0126 2   17,79  13,06 -17,545 0,347 41,21  1,52    0,00    0,00000000e+00 254,99    91,77  0,05  0,12   7,55   1,96 1,00 0,00
  2722034 6476  53,13789 -27,79158 3,4104   0,0058 1   21,68   5,92 -19,153 0,224 41,94  0,41    0,00    0,00000000e+00 338,96    91,74  0,18  0,08   2,38   0,13 0,68 0,05
  2732035    0  53,16104 -27,76678 3,4123   0,0007 2  406,03   0,00 -16,006 0,000 41,95  0,38  421,33    3,48300000e+01 131,07    51,75  0,07  0,07   1,00   0,00 1,00 0,00
  2742036 7135  53,17818 -27,77173 3,4112   0,0050 2   22,65  11,39 -17,729 0,282 41,39  0,99    0,00    0,00000000e+00 242,59   127,02  0,19  0,16   1,04   0,54 1,00 0,00
  2752038 7235  53,15180 -27,76975 5,1308   0,0046 1   27,43  11,58 -17,842 0,384 41,52  0,52    0,00    0,00000000e+00 228,10    54,76  0,31  0,05   2,11   0,50 1,00 0,00
  2762039 4932  53,17517 -27,77431 3,4141   0,0008 2  138,51   0,00 -16,173 0,000 41,55  0,88  583,36    4,97400000e+01 294,89   110,76  0,11  0,12   1,00   0,00 1,00 0,00
  2772040 6429  53,18682 -27,78939 3,4211   0,0093 1  120,06   0,00 -16,235 0,000 41,52  0,80    0,00    0,00000000e+00 241,70   163,04 -0,00  0,28   1,00   0,00 1,00 0,00
  2782041 6004  53,17796 -27,77115 3,4257   0,0282 2  134,09   0,00 -16,108 0,000 41,51  0,75    0,00    0,00000000e+00 314,98   109,30 -0,03  0,12   1,00   0,00 1,00 0,00
  2792042 4742  53,15912 -27,79605 3,4274   0,0008 2   37,12  12,12 -17,691 0,240 41,59  0,55  374,36    6,19200000e+01  57,10   196,99 -0,10  0,16   1,00   0,00 1,00 0,00
  2802043 6999  53,15959 -27,79127 3,4277   0,0009 1   41,68  13,93 -17,843 0,301 41,70  0,42  460,59    8,01200000e+01 263,36   139,68  0,06  0,14   0,88   0,34 1,00 0,00
  2812044 7283  53,15804 -27,76484 3,4310   0,0019 3  253,94 100,41 -17,325 0,420 42,28  0,16    0,00    0,00000000e+00 112,53    13,86  0,09  0,02   1,00   0,00 1,00 0,00
  2822045 7323  53,19234 -27,78875 3,4293   0,0007 2   64,07  33,22 -16,960 0,409 41,53  0,81  204,15    4,09500000e+01 110,36    93,73  0,34  0,05   1,00   0,00 1,00 0,00
  2832046 6459  53,17241 -27,76568 3,4266   0,0011 3  112,51   0,00 -17,464 0,000 41,98  0,27  647,77    1,03580000e+02 305,12    48,08  0,16  0,05   1,00   0,00 1,00 0,00
  2842047 7351  53,17458 -27,77087 3,4302   0,0007 2  299,52   0,00 -16,346 0,000 41,96  0,31  413,98    3,03000000e+01 101,18    49,09  0,11  0,06   1,00   0,00 1,00 0,00
  2852048    0  53,16836 -27,76825 3,4271   0,0008 2   36,07   7,12 -18,529 0,160 41,91  0,30  664,62    4,42800000e+01 229,05    70,49  0,25  0,06   3,09   0,33 0,20 0,00
  2862049 7221  53,16981 -27,76812 3,4325   0,0027 3  415,89 186,99 -16,994 0,481 42,36  0,14    0,00    0,00000000e+00 184,32    11,69  0,15  0,03   1,00   0,00 1,00 0,00
  2872050 7211  53,18518 -27,78026 3,4293   0,0086 2   75,42  59,03 -16,864 0,776 41,57  0,71    0,00    0,00000000e+00 269,61    70,56  0,10 10,00   1,00   0,00 1,00 0,00
  2882051 6517  53,17286 -27,77023 3,4294   0,0008 2  104,79   0,00 -16,364 0,000 41,51  0,88  341,60    5,68900000e+01 219,46    89,25  0,22  0,09   1,00   0,00 1,00 0,00
  2892052 6923  53,15717 -27,76501 3,4288   0,0008 2   35,80  18,60 -17,443 0,395 41,47  0,85  561,14    3,91600000e+01 238,13    78,49  0,07  0,10   1,00   0,00 1,00 0,00
  2902053 6531  53,17250 -27,77127 3,4302   0,0034 2   29,84   0,00 -16,581 0,000 41,05  2,03    0,00    0,00000000e+00 176,18   118,88  0,22  0,14   1,00   0,00 1,00 0,00
  2932057 2672  53,17574 -27,77015 3,4351   0,0994 3   71,53  22,08 -17,697 0,288 41,88  0,36    0,00    0,00000000e+00 306,64    54,48 -0,00  0,07   1,82   0,31 1,00 0,00
  2962060 4532  53,17001 -27,76940 3,4378   0,0025 2   30,77  18,84 -16,966 0,347 41,22  1,20    0,00    0,00000000e+00  55,72   183,38  0,21  0,14   1,00   0,00 1,00 0,00
  2972061 7363  53,15468 -27,76579 3,4396   0,0030 1  205,46   0,00 -16,088 0,000 41,69  0,36    0,00    0,00000000e+00 189,95    93,27 -0,24  0,15   1,00   0,00 1,00 0,00
  2982062 3680  53,16269 -27,81755 3,4419   0,0093 3  205,37   0,00 -16,435 0,000 41,83  0,43    0,00    0,00000000e+00 278,58    50,96  0,12  0,09   1,00   0,00 1,00 0,00
  2992063 7371  53,16043 -27,80241 3,4439   0,0019 2  213,38   0,00 -15,920 0,000 41,64  0,49    0,00    0,00000000e+00  72,05   104,12 -0,15  0,18   1,00   0,00 1,00 0,00
  3002064 2045  53,15300 -27,76003 3,4415   0,0077 2   24,49   3,55 -19,098 0,041 41,97  0,32    0,00    0,00000000e+00 239,34    64,78  0,07  0,08  15,71   5,09 0,41 0,05
  3012065 2198  53,16979 -27,80336 3,4424   0,0045 3   60,30  11,02 -18,549 0,149 42,14  0,28    0,00    0,00000000e+00 255,34    42,12  0,12  0,05   4,94   0,85 0,50 0,11
  3022066    0  53,16451 -27,79512 3,4449   0,0007 1    7,22   6,28 -18,108 0,186 41,04  1,96  213,63    4,28800000e+01  35,69   522,26 -0,03  0,34   1,00   0,00 1,00 0,00
  3032067 7151  53,19099 -27,79395 3,4515   0,0008 2   20,58   5,84 -19,056 0,101 41,88  0,62  183,71    7,41100000e+01 101,49   109,46  0,23  0,13   7,30   3,94 0,21 0,06
  3052076 1087  53,16789 -27,79795 3,4575   0,0008 3   18,26   1,23 -20,888 0,041 42,56  0,13  677,77    3,26800000e+01 304,18    33,53  0,22  0,03   1,03   0,04 0,72 0,02
  3082082 2211  53,14417 -27,78513 3,4611   0,0009 3  181,02  37,32 -18,511 0,219 42,60  0,08  638,90    5,34500000e+01 238,13    25,03  0,14  0,03   3,97   0,61 0,63 0,11
  3092083 2847  53,16968 -27,76975 3,4592   0,0008 2   44,03  15,58 -17,638 0,291 41,64  0,53  560,01    3,37300000e+01 220,60    62,46  0,10  0,08   3,38   0,77 0,29 0,17
  3112085 2515  53,13791 -27,78773 3,4658   0,0055 3  303,47  82,19 -17,893 0,289 42,58  0,09    0,00    0,00000000e+00 233,65    39,54  0,07  0,05   5,52   0,94 0,36 0,09
  3122086 2116  53,13611 -27,78595 3,4675   0,0094 2  494,06 205,22 -17,432 0,446 42,61  0,08    0,00    0,00000000e+00  81,42    60,71  0,03  0,07   0,75   0,22 1,00 0,00
  3132087 2316  53,18446 -27,78079 3,4691   0,0007 3   94,70  23,62 -17,864 0,233 42,06  0,29  257,86    4,36700000e+01 154,81    43,87  0,23  0,04   2,99   0,76 0,20 0,24
  3142088 4231  53,17287 -27,77976 3,4678   0,0008 3  213,06  83,61 -17,334 0,409 42,20  0,23  444,61    5,77100000e+01 283,08    49,97  0,10  0,06   4,45   1,08 0,40 0,00
  3182094 2827  53,12651 -27,79122 3,4733   0,0007 2   31,78  12,89 -17,814 0,253 41,57  0,76  348,67    4,82600000e+01  59,30   431,46 -0,22  0,37   2,86   0,59 0,38 0,17
  3202096 3786  53,16585 -27,76505 3,4717   0,0020 3   83,63  24,06 -17,053 0,186 41,69  0,53    0,00    0,00000000e+00  29,48   137,15  0,11  0,07   1,00   0,00 1,00 0,00
  3212097 1392  53,14163 -27,80578 3,4681   0,0071 3   27,53   5,12 -19,817 0,061 42,31  0,41    0,00    0,00000000e+00 463,87    79,53  0,18  0,06   3,19   0,13 0,56 0,03
  3232099    0  53,13634 -27,77772 3,4697   0,0049 1  134,92   0,00 -16,270 0,000 41,58  0,63    0,00    0,00000000e+00 236,15   111,16  0,19  0,12   1,00   0,00 1,00 0,00
  3262102    0  53,15121 -27,76383 3,4714   0,0023 2   79,40  56,54 -16,871 0,687 41,59  0,74    0,00    0,00000000e+00 112,78    72,83  0,22  0,08   1,00   0,00 1,00 0,00
  3272103 7303  53,16739 -27,80099 3,4748   0,0041 3   90,28  22,44 -17,437 0,185 41,87  0,41    0,00    0,00000000e+00 270,40    49,21  0,20  0,06   2,74   3,66 1,00 0,00
  3302119 4045  53,15058 -27,80196 3,4934   0,0011 3  205,29  91,06 -17,317 0,467 42,18  0,23  298,03    1,09100000e+02 112,29    31,42  0,14  0,04   1,00   0,00 1,00 0,00
  3322123 2333  53,16164 -27,75762 3,4988   0,0007 2   64,48  15,23 -18,269 0,201 42,06  0,33  445,23    4,13100000e+01 104,56    84,07  0,14  0,11   1,93   0,24 0,57 0,11
  3332124 7263  53,14782 -27,80235 3,4967   0,0021 2  191,67   0,00 -16,131 0,000 41,68  0,57  169,13    2,53100000e+02  65,80  1846,88 -0,00  1,32   1,00   0,00 1,00 0,00
  3342125 3029  53,16463 -27,80871 3,4936   0,0037 3  195,44  63,93 -17,057 0,330 42,06  0,27    0,00    0,00000000e+00 237,29    48,24  0,18  0,36   1,00   0,00 1,00 0,00
  3372133 7179  53,17317 -27,76779 3,4972   0,0008 3   65,99  10,18 -18,649 0,123 42,22  0,24  584,48    4,13500000e+01 267,89    43,09  0,14  0,05   4,60   0,96 1,00 0,00
  3382134 5452  53,16771 -27,76428 3,4992   0,0009 2   66,21   0,00 -16,183 0,000 41,24  1,43  509,66    7,35500000e+01 239,58   129,92 -0,03  0,17   1,00   0,00 1,00 0,00
  3392135    0  53,16053 -27,75466 3,5001   0,0045 2   22,94   7,49 -18,196 0,187 41,58  0,64    0,00    0,00000000e+00 144,78    82,93  0,12  0,10   5,11   0,79 0,23 0,08
  3412138    0  53,15432 -27,80407 3,5041   0,0057 2  176,15   0,00 -16,466 0,000 41,77  0,45    0,00    0,00000000e+00 283,96    82,90  0,15  0,08   1,00   0,00 1,00 0,00
  3432145    0  53,18656 -27,77544 3,5098   0,0295 1   12,17   8,82 -18,094 0,217 41,27  1,60    0,00    0,00000000e+00   6,56  1786,56 -0,02  0,22   7,52   1,44 0,20 0,00
  3442146 5914  53,12629 -27,78715 3,5155   0,0008 2 1110,91   0,00 -16,371 0,000 42,54  0,10  371,73    6,35200000e+01 131,74   102,29  0,11  0,13   1,00   0,00 1,00 0,00
  3452147 2134  53,15408 -27,79878 3,5209   0,0008 3  104,30  26,19 -18,491 0,239 42,36  0,27  565,64    3,08800000e+01 282,08    45,28  0,13  0,05   3,57   0,33 0,27 0,08
  3462148 4584  53,14422 -27,79062 3,5216   0,0035 2   96,53   0,00 -16,799 0,000 41,65  0,68    0,00    0,00000000e+00 233,35    70,48  0,30  0,06   0,89   0,58 1,00 0,00
  3502226 1321  53,13286 -27,78411 3,5469   0,0008 3   87,27   5,24 -20,001 0,061 42,88  0,05  698,86    1,00200000e+01 275,76    23,05  0,17  0,02   3,59   0,84 0,35 0,04
  3522285 2975  53,15639 -27,80640 3,5437   0,0017 2   50,84  16,36 -17,952 0,251 41,83  0,51    0,00    0,00000000e+00  88,68    93,98 -0,17  0,09   1,00   0,00 1,00 0,00
  3542287 3052  53,19489 -27,78850 3,5487   0,0052 2   42,54  22,26 -17,343 0,388 41,51  0,88    0,00    0,00000000e+00 225,62    91,49  0,15  0,12   0,86   0,52 1,00 0,00
  3552288 2965  53,13353 -27,79627 3,5512   0,0138 2    6,40   1,80 -13,615 0,176 41,79  0,53    0,00    0,00000000e+00 231,57    71,68  0,04  0,09   1,00   0,00 1,00 0,00
  3562289 7307  53,13124 -27,79360 3,5523   0,0102 3  130,43  22,37 -18,085 0,113 42,29  0,31    0,00    0,00000000e+00 262,20    43,60  0,04  0,06   9,30   1,51 0,13 0,04
  3572290 3464  53,13815 -27,79463 3,5512   0,0304 3   85,77  30,81 -17,476 0,324 41,87  0,45    0,00    0,00000000e+00 315,75    54,51  0,02  0,06   1,18   0,33 1,00 0,00
  3582291 1822  53,17876 -27,78385 3,5573   0,0007 2   51,63  20,92 -18,047 0,380 41,87  0,46  380,52    3,88200000e+01  17,39   846,68  0,05  0,26   1,26   1,89 1,00 0,00
  3612301 7355  53,16969 -27,79071 3,5546   0,0371 2   51,94   0,00 -16,151 0,000 41,12  1,73    0,00    0,00000000e+00 172,88   128,14 -0,02  0,19   1,00   0,00 1,00 0,00
  3622302 7087  53,15755 -27,76469 3,5561   0,0048 3  153,89  17,59 -18,968 0,114 42,72  0,10    0,00    0,00000000e+00 334,43    13,07  0,12  0,01   2,82   0,29 0,26 0,05
  3632303 4623  53,14631 -27,79625 3,5530   0,0110 2   39,30  18,82 -17,725 0,375 41,63  0,76    0,00    0,00000000e+00 314,88   126,48  0,10  0,14   1,00   0,00 1,00 0,00
  3642304 1552  53,14954 -27,79095 3,5559   0,0052 2   14,13   2,92 -19,458 0,077 41,88  0,45    0,00    0,00000000e+00 288,67    78,47  0,17  0,08   9,76   0,52 0,66 0,03
  3652305 3858  53,15769 -27,75910 3,5568   0,0009 3  216,03   0,00 -16,298 0,000 41,80  0,50  472,30    7,83800000e+01 136,14    45,44  0,12  0,06   1,00   0,00 1,00 0,00
  3672308 1971  53,14674 -27,78762 3,5610   0,0025 3   35,14   7,58 -18,506 0,149 41,89  0,38    0,00    0,00000000e+00 159,06    39,67  0,21  0,05   2,14   0,29 0,17 0,16
  3682309    0  53,14987 -27,79273 3,5592   0,0308 2   65,55  21,94 -17,726 0,289 41,85  0,46    0,00    0,00000000e+00 268,64   108,83  0,03  0,14   1,02   0,30 1,00 0,00
  3692310 7195  53,16760 -27,80378 3,5614   0,0032 3   49,10  14,28 -17,951 0,245 41,81  0,42    0,00    0,00000000e+00 210,06    40,25  0,22  0,04   0,48   0,17 1,00 0,00
  3702311    0  53,16557 -27,80503 3,5609   0,0007 2  151,15   0,00 -16,367 0,000 41,67  0,65  329,36    5,12500000e+01 181,28    79,61  0,16  0,10   1,00   0,00 1,00 0,00
  3712312 2363  53,15004 -27,80944 3,5632   0,0064 2   33,80   6,97 -18,450 0,147 41,85  0,36    0,00    0,00000000e+00 258,43    60,34  0,09  0,07  12,43   2,01 0,14 0,04
  3722313 3797  53,15685 -27,80833 3,5635   0,0027 3  141,66   0,00 -16,734 0,000 41,79  0,46    0,00    0,00000000e+00 161,96    41,52  0,19  0,05   1,00   0,00 1,00 0,00
  3732314 6522  53,17496 -27,80084 3,5591   0,0048 2  120,67   0,00 -16,449 0,000 41,60  0,70    0,00    0,00000000e+00 306,31   144,20  0,18  0,18   1,00   0,00 1,00 0,00
  3742315    0  53,17397 -27,79637 3,5618   0,0212 2   18,69   7,80 -18,337 0,225 41,55  0,83    0,00    0,00000000e+00 310,07   128,08  0,07  0,16   1,00   0,00 1,00 0,00
  3752316 6862  53,18559 -27,78328 3,5627   0,0065 2   86,69   0,00 -16,400 0,000 41,44  1,01    0,00    0,00000000e+00 168,85    65,74  0,07  0,10   1,00   0,00 1,00 0,00
  3772323 7073  53,16233 -27,79300 3,5895   0,0132 2   32,53   8,04 -19,135 0,225 42,11  0,30    0,00    0,00000000e+00 415,30   106,18  0,07  0,09   8,59   0,63 0,17 0,02
  3782324 2365  53,16276 -27,75826 3,5946   0,0038 3  181,91  36,16 -18,107 0,204 42,45  0,14    0,00    0,00000000e+00 258,40    19,22  0,17  0,02   1,23   0,22 0,90 0,25
  3792325 1723  53,15299 -27,80600 3,5979   0,0007 3  102,30  11,91 -19,189 0,115 42,63  0,11  455,12    3,71400000e+01 251,03    11,26  0,16  0,01   1,51   0,12 0,71 0,08
  3802326    0  53,15369 -27,79038 3,5980   0,0077 2   12,13   5,93 -18,628 0,264 41,48  0,97    0,00    0,00000000e+00 139,58    78,82 -0,05  0,12   6,03   1,05 0,76 0,09
  3812327 6581  53,15170 -27,80274 3,5996   0,0009 3  351,18 137,02 -17,108 0,410 42,33  0,21  509,56    7,59900000e+01 256,79    32,89  0,17  0,04   2,34   0,94 1,00 0,00
  3822328 3058  53,16035 -27,80593 3,5982   0,0009 2  115,03  47,76 -17,251 0,408 41,90  0,40  685,30    5,15300000e+01 227,10    70,26  0,16  0,08   1,40   0,38 1,00 0,00
  3832329 1423  53,16082 -27,80113 3,6005   0,0043 3   33,14   2,58 -20,048 0,037 42,48  0,16    0,00    0,00000000e+00 271,11    41,77  0,17  0,04   7,10   0,30 0,21 0,01
  3842330 2235  53,16409 -27,80735 3,6014   0,0055 2   24,22   7,36 -18,480 0,208 41,72  0,54    0,00    0,00000000e+00 264,67    82,01  0,15  0,10   6,63   1,01 0,46 0,08
  3852331 7394  53,13807 -27,78975 3,6076   0,0007 2  357,68   0,00 -16,294 0,000 42,01  0,34  269,27    5,02100000e+01 107,17   407,57 -0,17  0,61   1,00   0,00 1,00 0,00
  3872344 1504  53,13933 -27,78014 3,6021   0,0064 2   75,28  15,44 -19,109 0,181 42,46  0,27    0,00    0,00000000e+00 357,40    74,90  0,15  0,05   1,68   0,33 1,00 0,00
  3892346 7207  53,15564 -27,76700 3,6083   0,0024 3  149,56  29,85 -17,924 0,198 42,29  0,18    0,00    0,00000000e+00 145,28    17,23  0,04  0,05   1,10   0,27 1,00 0,00
  3902347 4647  53,14392 -27,77009 3,6081   0,0054 2  293,72   0,00 -15,884 0,000 41,76  0,58    0,00    0,00000000e+00 236,05    79,64  0,13  0,11   1,00   0,00 1,00 0,00
  3912348 2986  53,18862 -27,79074 3,6213   0,0069 2   62,85  25,09 -17,459 0,347 41,72  0,55    0,00    0,00000000e+00 227,52    70,40  0,09  0,09   1,22   0,51 1,00 0,00
  3922349 7139  53,19309 -27,78858 3,6327   0,8437 1   76,40   0,00 -16,305 0,000 41,35  1,16    0,00    0,00000000e+00 167,57   133,01  0,10 10,00   1,00   0,00 1,00 0,00
  3942355 4817  53,14731 -27,77561 3,6526   0,0052 1   71,82   0,00 -16,232 0,000 41,29  1,38    0,00    0,00000000e+00 224,34    87,18 -0,10  0,12   1,00   0,00 1,00 0,00
  3952356 4515  53,14796 -27,77109 3,6545   0,0034 3  338,53   0,00 -16,602 0,000 42,11  0,30    0,00    0,00000000e+00 217,53    32,43  0,21  0,05   1,00   0,00 1,00 0,00
  3962357    0  53,14182 -27,80324 3,6538   0,0023 1   65,88   0,00 -16,439 0,000 41,34  1,38    0,00    0,00000000e+00 118,14   132,76 -0,01  0,24   1,00   0,00 1,00 0,00
  3972358    0  53,15272 -27,80089 3,6541   0,0009 2   78,79  16,82 -18,422 0,184 42,21  0,29  611,62    4,90500000e+01 252,65   104,43  0,22  0,11   1,00   0,00 1,00 0,00
  3982359 6472  53,14918 -27,80264 3,6577   0,0091 2  246,07   0,00 -16,494 0,000 41,93  0,42    0,00    0,00000000e+00 336,63    97,76  0,10  0,09   1,00   0,00 1,00 0,00
  3992360 7347  53,14467 -27,79576 3,6606   0,0066 2  118,78   0,00 -16,503 0,000 41,62  0,81    0,00    0,00000000e+00 202,07    60,26  0,01  0,10   1,00   0,00 1,00 0,00
  4002361    0  53,15878 -27,79614 3,6586   0,0029 2   13,85  10,60 -17,836 0,256 41,22  1,68    0,00    0,00000000e+00 139,48    75,35  0,21  0,09   1,00   0,00 1,00 0,00
  4022364 1253  53,17826 -27,77401 3,6661   0,0009 3   92,13   5,15 -20,102 0,053 42,95  0,06  719,30    3,55000000e+01 256,95     8,81  0,19  0,01   1,21   0,07 0,64 0,04
  4032365    0  53,17612 -27,78399 3,6601   0,0040 2  205,40   0,00 -16,591 0,000 41,89  0,49    0,00    0,00000000e+00 225,89    86,25  0,23  0,08   1,00   0,00 1,00 0,00
  4062373 1360  53,17922 -27,78293 3,6625   0,0106 3   18,97   2,51 -20,013 0,043 42,23  0,29    0,00    0,00000000e+00 264,61    78,09  0,06  0,10  11,68   1,56 0,45 0,04
  4122394    0  53,18864 -27,77852 3,6661   0,0075 2  263,61   0,00 -16,581 0,000 42,00  0,42    0,00    0,00000000e+00 266,50    82,48  0,10  0,10   1,00   0,00 1,00 0,00
  4142401    0  53,19624 -27,78332 3,6693   0,0247 2   19,92  11,11 -18,269 0,156 41,55  1,24    0,00    0,00000000e+00 230,10    83,39  0,03  0,11   3,31   0,83 0,20 0,00
  4162403 7359  53,15097 -27,79521 3,6720   0,0035 3  152,33  40,13 -17,454 0,247 42,11  0,30    0,00    0,00000000e+00 188,20    31,71  0,11  0,04   1,00   0,00 1,00 0,00
  4172404 7121  53,18507 -27,78394 3,6725   0,0038 3   94,69  17,53 -18,555 0,179 42,34  0,19    0,00    0,00000000e+00 249,65    22,96  0,18  0,03   3,07   0,21 0,50 0,08
  4202411 3055  53,17961 -27,78212 3,6708   0,0008 3   97,31  42,41 -17,464 0,440 41,92  0,35  521,08    4,61500000e+01 249,81    38,62  0,19  0,04   0,56   0,38 1,00 0,00
  4212412 7143  53,17910 -27,78697 3,6732   0,0116 2   68,09  21,52 -17,604 0,260 41,82  0,47    0,00    0,00000000e+00 218,10    44,54  0,07  0,09   3,27   1,00 1,00 0,00
  4222413 3426  53,17789 -27,77934 3,6734   0,0026 2  152,84   0,00 -16,205 0,000 41,61  0,66    0,00    0,00000000e+00 155,77    45,66  0,23  0,07   1,00   0,00 1,00 0,00
  4232414 6917  53,18521 -27,77345 3,6673   0,0326 2  110,93  32,45 -18,610 0,226 42,43  0,47    0,00    0,00000000e+00 490,70   128,68  0,07  0,13   2,57   0,44 0,23 0,17
  4242415    0  53,14156 -27,78245 3,6775   0,0008 1   55,29  21,17 -17,663 0,353 41,75  0,46  333,17    4,92300000e+01 111,75   259,06  0,02  0,36   2,36   0,81 0,78 0,20
  4262458 4352  53,18370 -27,79114 3,6776   0,0020 2   81,26   0,00 -16,984 0,000 41,65  0,62    0,00    0,00000000e+00  92,82   151,86 -0,23  0,55   1,00   0,00 1,00 0,00
  4282464 7317  53,16615 -27,76285 3,6861   0,0027 3   92,90  39,50 -17,342 0,395 41,85  0,50    0,00    0,00000000e+00 163,51    58,24  0,27  0,06   1,00   0,00 1,00 0,00
  4292465    0  53,14301 -27,78737 3,6899   0,0007 1   81,06   0,00 -16,536 0,000 41,47  0,88  289,39    3,32300000e+01  93,03    84,63  0,24  0,09   1,00   0,00 1,00 0,00
  4302466    0  53,17604 -27,76668 3,6891   0,0067 1  175,79   0,00 -16,248 0,000 41,69  0,79    0,00    0,00000000e+00 354,92   128,96  0,21  0,11   1,00   0,00 1,00 0,00
  4312467 3240  53,17137 -27,77898 3,6938   0,0031 2  110,73   0,00 -16,517 0,000 41,59  0,74    0,00    0,00000000e+00 172,96    54,60  0,20  0,07   1,00   0,00 1,00 0,00
  4342475    0  53,16054 -27,81928 3,6951   0,0086 3  526,99   0,00 -16,834 0,000 42,40  0,23    0,00    0,00000000e+00 416,51    75,31  0,10  0,07   1,00   0,00 1,00 0,00
  4362477    0  53,17098 -27,76473 3,6961   0,0023 1   38,07   0,00 -16,189 0,000 41,00  2,66    0,00    0,00000000e+00 123,41    87,46  0,13  0,14   1,00   0,00 1,00 0,00
  4372478 2248  53,17064 -27,76579 3,6996   0,0032 3   90,28  19,43 -18,288 0,217 42,21  0,18    0,00    0,00000000e+00 207,00    16,78  0,18  0,02   1,00   0,00 1,00 0,00
  4382479 7239  53,15686 -27,80651 3,6998   0,0008 3  259,70   0,00 -16,496 0,000 41,96  0,45  495,12    4,84200000e+01 278,62    49,68  0,14  0,05   1,00   0,00 1,00 0,00
